strain,normal_stress_GPa,,,,Lx_angstrom,Ly_angstrom,Lz_angstrom,,,
0.882,0.996474996,0.015074311,-0.037667592,1.426667412,153.3278875,64.88944394,55.86791099,-78816.55536,3001.31369,740.4309182
0.88225,1.0274963,0.039006036,0.002507634,1.424446173,153.3482552,64.9049476,55.84948635,-78837.16748,3022.709796,745.7093863
0.8825,0.988187303,-0.028246683,-0.039111918,1.445198877,153.3686229,64.86132543,55.85302883,-78836.76482,3022.827887,745.7385197
0.88275,0.989831587,0.010032995,0.010696307,1.385175664,153.3889906,64.83643578,55.87518158,-78850.26603,3036.938413,749.2196186
0.883,1.032407222,-0.033283298,0.0232778,1.468753768,153.4093582,64.80517387,55.89587832,-78847.78996,3034.902937,748.7174619
0.88325,1.001093778,0.027695404,0.004941148,1.392961669,153.4297259,64.79613334,55.89510784,-78853.11222,3040.448476,750.085559
0.8835,0.993436316,-0.014502857,-0.053975266,1.454156274,153.4500936,64.79270205,55.87985088,-78839.14444,3027.03223,746.7757405
0.88375,1.039548119,0.015149606,-0.003024887,1.461739067,153.4704613,64.81029282,55.89919322,-78830.17778,3018.065084,744.5635253
0.884,0.997546331,-0.001518816,0.022013328,1.396549165,153.4908289,64.79759432,55.90686658,-78817.75222,3005.994861,741.5857736
0.88425,0.998491307,-0.060239169,-0.013279318,1.46519461,153.5111966,64.77085846,55.87723494,-78843.65126,3032.176157,748.0447592
0.8845,1.050724551,-7.10E-05,0.010076718,1.478926039,153.5315643,64.80840241,55.86616628,-78847.70004,3036.636635,749.1451693
0.88475,1.039329181,0.005876396,0.021883032,1.450337042,153.551932,64.84700222,55.85494029,-78820.5512,3009.902897,742.5498952
0.885,1.050508146,0.060440367,0.002495129,1.442887085,153.5722997,64.84999956,55.82143317,-78858.51424,3048.180575,751.9930853
0.88525,1.011530441,-0.006754001,-0.013383372,1.444782156,153.5926673,64.80807737,55.82048738,-78845.50739,3035.929474,748.970711
0.8855,1.02734062,0.022111489,0.043480036,1.40674229,153.613035,64.7883464,55.86245778,-78849.19543,3039.92963,749.9575585
0.88575,1.048104131,-0.006965581,0.057945102,1.448378541,153.6334027,64.78246952,55.87209017,-78843.982,3035.116317,748.7701033
0.886,1.038280151,0.001083966,-0.002089253,1.469065857,153.6537704,64.79328076,55.84345257,-78836.23191,3028.264515,747.079748
0.88625,1.01641642,-0.011496086,-0.016086802,1.456944781,153.6741381,64.78304926,55.82820021,-78836.69181,3029.104874,747.2870665
0.8865,1.040152497,0.014398303,-0.0055299,1.464930194,153.6945057,64.77526963,55.84638232,-78837.88949,3030.791491,747.7031589
0.88675,1.047819224,0.017960342,0.049796597,1.434458793,153.7148734,64.76318051,55.86108766,-78833.70301,3027.348455,746.8537541
0.887,1.030609815,-0.009727978,-0.001129546,1.465217652,153.7352411,64.74601331,55.83609836,-78848.53089,3042.58929,750.6137028
0.88725,1.080580981,0.003353427,0.035694386,1.501083987,153.7556088,64.7646216,55.83409099,-78847.45995,3042.218236,750.5221628
0.8875,1.021201216,0.003161113,-0.025384494,1.460329467,153.7759765,64.77229436,55.83389253,-78816.32546,3011.670326,742.9859239
0.88775,1.054786787,0.008460296,0.021253479,1.47076643,153.7963441,64.75343913,55.83358408,-78834.00334,3029.990169,747.5054708
0.888,1.046749657,-0.029579023,0.008459407,1.495986962,153.8167118,64.74265798,55.81510979,-78837.30563,3034.091626,748.5173096
0.88825,1.046296917,0.053008125,0.005943122,1.439157308,153.8370795,64.76215726,55.81208153,-78841.59922,3038.71993,749.6591227
0.8885,1.034333118,-0.025603517,0.002062777,1.479801726,153.8574472,64.7375292,55.80180238,-78845.54139,3042.768291,750.6578626
0.88875,1.036993756,0.020922803,-0.032612771,1.476253488,153.8778148,64.7472958,55.79522045,-78848.85329,3046.165899,751.4960602
0.889,1.08404054,0.042504667,0.057713158,1.462318765,153.8981825,64.76995486,55.81005018,-78833.7274,3031.61827,747.907127
0.88925,1.040126113,-0.022525928,-0.052497682,1.524452172,153.9185502,64.76071952,55.7639286,-78827.53061,3025.914532,746.500002
0.8895,1.063606649,-0.005112624,-0.028345609,1.52809044,153.9389179,64.77883877,55.75465731,-78818.24509,3016.933251,744.2842995
0.88975,1.034221483,0.041235613,-0.000427512,1.434662084,153.9592856,64.78006928,55.76640344,-78824.15479,3022.478318,745.65228
0.89,1.058782781,-0.00310895,0.015171276,1.488983944,153.9796532,64.73415335,55.77431168,-78841.67871,3040.247408,750.035955
0.89025,1.055368532,-0.052688449,0.002695495,1.529371824,154.0000209,64.71738334,55.77343121,-78833.015,3031.886704,747.9733503
0.8905,1.099463607,0.011702185,0.039671751,1.518935808,154.0203886,64.75035819,55.76759784,-78832.52844,3031.512871,747.8811249
0.89075,1.064195583,0.0369151,0.019109675,1.46554658,154.0407563,64.75626278,55.73984763,-78849.80375,3048.465201,752.0633034
0.891,1.029611315,-0.058860275,-0.048656633,1.532167185,154.061124,64.7263307,55.71388075,-78846.13739,3044.799922,751.1590706
0.89125,1.025642381,0.010830186,0.024570492,1.425544638,154.0814916,64.75312359,55.73348634,-78825.53617,3024.087806,746.0493445
0.8915,1.075040545,0.038624291,0.019432277,1.47947146,154.1018593,64.75925581,55.7330722,-78819.71148,3018.191522,744.5947177
0.89175,1.011264055,-0.043360925,-0.053016425,1.498339086,154.122227,64.71506433,55.70051938,-78831.25733,3029.426826,747.3664928
0.892,1.034489713,0.001239742,0.015253908,1.451428098,154.1425947,64.73935163,55.70922691,-78840.76057,3038.439532,749.5899478
0.89225,1.060184032,0.007084766,0.016277424,1.482849816,154.1629624,64.75289328,55.7134504,-78821.97277,3019.490663,744.9152188
0.8925,1.050036618,0.00760199,-0.005900332,1.483864923,154.18333,64.74197666,55.67740337,-78849.72512,3046.895494,751.676053
0.89275,0.985248469,-0.017654518,-0.033331783,1.429533458,154.2036977,64.73631534,55.65235681,-78835.77843,3032.915773,748.227224
0.893,1.023006322,0.029055997,0.023456398,1.409634227,154.2240654,64.7540009,55.67404641,-78839.37075,3035.648561,748.9014089
0.89325,1.069291069,-0.003161134,0.042136861,1.485682135,154.2444331,64.72999702,55.67957414,-78837.55318,3033.816992,748.4495568
0.8935,1.020354799,-0.036480638,-0.068722078,1.517902861,154.2648008,64.70408559,55.65449601,-78837.66565,3033.292731,748.3202205
0.89375,1.02943809,0.00192404,0.011199986,1.446609831,154.2851684,64.7247649,55.66694579,-78835.72686,3030.918957,747.734605
0.894,1.01434074,0.00606595,-0.009621598,1.437137093,154.3055361,64.73964549,55.64380695,-78832.62086,3027.319255,746.8465502
0.89425,0.984372561,0.000382085,-0.044756624,1.424563666,154.3259038,64.74314624,55.62073592,-78836.11898,3030.368724,747.5988613
0.8945,1.074003249,0.050026482,0.047469013,1.449933618,154.3462715,64.73349049,55.64674115,-78856.10297,3049.906353,752.4188388
0.89475,1.005134234,-0.044447357,-0.052597204,1.490128763,154.3666391,64.67621777,55.63702002,-78828.91301,3022.428453,745.6399782
0.895,1.004312855,-0.064651235,0.001659163,1.467104536,154.3870068,64.669261,55.65102865,-78834.80325,3027.150571,746.8049357
0.89525,1.042003374,0.045703518,0.071282105,1.391246724,154.4073745,64.70387465,55.66992501,-78841.42549,3033.278238,748.3166449
0.8955,1.013114455,0.003280814,-0.017595318,1.4431086,154.4277422,64.68018985,55.63568477,-78850.94078,3041.97327,750.4617291
0.89575,0.991580786,-0.01800074,-0.017969409,1.427741732,154.4481099,64.66554913,55.61397808,-78850.37851,3041.026913,750.2282607
0.896,1.030509474,0.054959174,0.026556552,1.400152337,154.4684775,64.68923356,55.63090703,-78858.22924,3048.241351,752.008079
0.89625,1.029581759,0.004273963,0.001329804,1.452090502,154.4888452,64.68427848,55.62987829,-78833.40613,3022.988072,745.7780376
0.8965,1.011704935,-0.007553232,0.0210984,1.421622113,154.5092129,64.67239511,55.60649362,-78850.62805,3039.72908,749.9080824
0.89675,0.983956809,-0.001130868,-0.017400808,1.404770272,154.5295806,64.67514285,55.5809505,-78852.71996,3041.578158,750.3642542
0.897,0.980608363,0.021737457,-0.023117645,1.388852509,154.5499483,64.67233499,55.5773462,-78838.41104,3026.679262,746.6886626
0.89725,0.993631096,0.026442588,-0.034533272,1.412902556,154.5703159,64.64802202,55.58012155,-78863.04192,3050.47495,752.5591129
0.8975,0.920438493,-0.052291878,0.001196486,1.339429447,154.5906836,64.61805307,55.59593777,-78839.52878,3026.505125,746.6457025
0.89775,0.92888512,0.018977107,0.005711619,1.296286187,154.6110513,64.60870782,55.60243604,-78855.04988,3041.079651,750.2412713
0.898,0.929720816,0.022873274,0.002078892,1.297429924,154.631419,64.59042285,55.60405129,-78858.49996,3043.520384,750.8434057
0.89825,0.942348407,0.015309659,0.038299912,1.295080334,154.6517867,64.57640975,55.60485818,-78872.57662,3056.874196,754.1378216
0.8985,0.903089074,-0.001767079,-0.025304212,1.296623595,154.6721543,64.5723004,55.5743067,-78867.47557,3050.488743,752.5625157
0.89875,0.892461063,0.008885528,0.015890824,1.244640584,154.692522,64.58354486,55.56636476,-78873.91982,3055.684177,753.8442411
0.899,0.883377539,0.011766141,0.007642561,1.235570793,154.7128897,64.59706132,55.56103914,-78847.41559,3027.923844,746.9957039
0.89925,0.895036121,-0.007832632,-0.011469567,1.279428691,154.7332574,64.57424453,55.55122124,-78870.88566,3049.662658,752.3587186
0.8995,0.881920414,-0.006014043,0.046753826,1.220129205,154.753625,64.56106087,55.56079057,-78876.85551,3053.98852,753.4259185
0.89975,0.879619775,0.001969641,0.043780791,1.212701421,154.7739927,64.57776369,55.54264084,-78876.63927,3052.349301,753.0215197
0.9,0.91132067,0.033510918,-0.026777084,1.286161732,154.7943604,64.60079253,55.5032077,-78879.48037,3053.540535,753.3153997
0.90025,0.901995649,-0.010140346,-0.019594289,1.296691737,154.8147281,64.59952254,55.49061928,-78872.5226,3044.988156,751.2055083
0.9005,0.90392623,0.025205945,-0.048147179,1.29768016,154.8350958,64.59023049,55.50706614,-78855.53356,3026.646853,746.6806671
0.90075,0.93076039,0.029768645,-0.010862492,1.303875249,154.8554634,64.55433803,55.53850288,-78866.09837,3035.590131,748.8869941
0.901,0.8955898,-0.025153696,0.011160748,1.277224363,154.8758311,64.49042997,55.56940253,-78864.16598,3032.012737,748.0044429
0.90125,0.918345957,-0.035458077,0.054501282,1.289985443,154.8961988,64.45603453,55.59694398,-78881.79012,3048.206651,751.9995184
0.9015,0.939225695,-0.002179551,0.034385762,1.306260373,154.9165665,64.49179168,55.56055062,-78885.8612,3050.650932,752.6025282
0.90175,0.945814554,0.034126346,-0.006763261,1.319186052,154.9369342,64.55333505,55.48801502,-78897.87414,3061.068142,755.1724776
0.902,0.930120058,0.041490375,-0.026462108,1.30741336,154.9573018,64.58260935,55.45592394,-78882.96538,3045.163167,751.248684
0.90225,0.92375095,0.053522891,-0.048178515,1.308543823,154.9776695,64.56539685,55.47124585,-78870.11003,3031.008219,747.7566261
0.9025,0.916719676,-0.028351796,0.044776028,1.287941572,154.9980372,64.51246759,55.50358761,-78882.86582,3042.489994,750.5892062
0.90275,0.891579639,-0.03182628,0.001703355,1.282841583,155.0184049,64.49474729,55.4854636,-78893.59046,3051.92002,752.9156151
0.903,0.931159825,0.019450498,-0.029635039,1.325424482,155.0387726,64.53590843,55.46199989,-78872.11129,3029.611536,747.4120612
0.90325,0.916091648,0.012465962,0.015331483,1.275898297,155.0591402,64.54700823,55.45028915,-78893.64448,3049.524533,752.3246428
0.9035,0.867759971,-0.01749598,-0.005058489,1.24323966,155.0795079,64.53100062,55.43252347,-78882.13513,3037.150521,749.271946
0.90375,0.90594844,-0.01314163,0.032832091,1.268531553,155.0998756,64.53703115,55.43962871,-78889.62566,3043.251485,750.7770676
0.904,0.96138984,0.040916377,0.062454482,1.28678672,155.1202433,64.57270712,55.42351113,-78895.47352,3048.051868,751.9613331
0.90425,0.889078304,0.016461512,-0.089594406,1.315487818,155.1406109,64.56375624,55.38014882,-78882.26312,3033.944937,748.481121
0.9045,0.928911789,-0.024082768,0.037510254,1.306364812,155.1609786,64.5410341,55.43099823,-78877.69842,3028.309388,747.0908184
0.90475,0.97850046,0.025640209,0.05520339,1.327137566,155.1813463,64.52199753,55.44996849,-78890.14165,3040.036212,749.9838525
0.905,0.92374814,-0.037775383,-0.011284295,1.341459995,155.201714,64.48824802,55.41899305,-78894.67032,3044.175862,751.0051137
0.90525,0.954750679,0.006578468,0.004940743,1.342077546,155.2220817,64.50678494,55.42821439,-78882.63674,3031.545927,747.8892798
0.9055,0.945719009,0.015548822,0.018415711,1.31343679,155.2424493,64.50231774,55.43931387,-78884.28522,3032.730858,748.181605
0.90575,0.904796426,-0.05249028,0.027760873,1.300780323,155.262817,64.47517616,55.42849589,-78881.38849,3029.553151,747.3976575
0.906,0.939757893,0.02925644,0.01035123,1.301217526,155.2831847,64.52152473,55.3971316,-78896.51968,3044.025697,750.9680674
0.90625,0.960036764,0.013422478,0.016117035,1.336813496,155.3035524,64.53472137,55.37953483,-78886.9255,3034.662103,748.6580476
0.9065,0.923964865,-0.021251277,-0.04053296,1.350578169,155.3239201,64.4982594,55.37381605,-78882.02597,3029.489373,747.3819233
0.90675,0.952916704,0.034916033,-0.004503107,1.327001053,155.3442877,64.48383938,55.40122181,-78885.00144,3032.209451,748.0529729
0.907,0.918033475,-0.017708216,0.055246708,1.274886637,155.3646554,64.44518957,55.43087808,-78883.23668,3030.334339,747.5903784
0.90725,0.927128312,-0.01503976,0.008608337,1.316023881,155.3850231,64.42705179,55.41778695,-78893.87189,3040.473526,750.0917389
0.9075,0.950333385,0.01240857,0.021412198,1.320105525,155.4053908,64.4585743,55.39054248,-78899.46881,3045.669279,751.373543
0.90775,0.939233461,-0.005743241,-0.011868036,1.340750736,155.4257585,64.4845848,55.35415458,-78892.39132,3038.390573,749.5778695
0.908,0.924550436,0.028496435,-0.005045153,1.291582661,155.4461261,64.50824653,55.34496197,-78889.71549,3035.308844,748.8176001
0.90825,0.921885113,0.011966243,0.025948895,1.277047208,155.4664938,64.51292093,55.33692565,-78892.43857,3037.490337,749.3557794
0.9085,0.898842946,-0.009752278,-0.027056891,1.29735702,155.4868615,64.48036469,55.32429933,-78885.96198,3030.779516,747.7002046
0.90875,0.905193948,-0.028702794,-0.039354522,1.328325411,155.5072292,64.47306605,55.31851602,-78887.60455,3031.969883,747.9938707
0.909,0.931380311,0.072453029,0.009969686,1.261212822,155.5275968,64.49971537,55.32770895,-78897.44667,3041.1448,750.2573437
0.90925,0.917839703,0.003476117,0.020818094,1.281018844,155.5479645,64.49002957,55.31308718,-78894.99695,3038.286309,749.5521474
0.9095,0.901907531,-0.008768487,-0.007094452,1.286708288,155.5683322,64.47042242,55.29905959,-78899.00682,3041.812808,750.4221429
0.90975,0.904293289,-0.030008081,0.011177326,1.293163335,155.5886999,64.4572697,55.31276707,-78884.54072,3026.910174,746.745629
0.91,0.92877023,0.001316124,0.015098787,1.301981793,155.6090676,64.47267908,55.31190998,-78892.11066,3033.491548,748.3692691
0.91025,0.903092996,-0.011376864,0.001055412,1.284554977,155.6294352,64.46616567,55.30383496,-78875.06651,3016.340639,744.1381008
0.9105,0.858412497,-0.022208526,0.000471548,1.229662735,155.6498029,64.43859574,55.29317695,-78892.31181,3032.956857,748.2373596
0.91075,0.88753455,-0.034159076,-0.008014896,1.285383783,155.6701706,64.43030008,55.28691923,-78898.15607,3038.028324,749.4885021
0.911,0.911536546,0.032221669,0.041099993,1.237308882,155.6905383,64.45171653,55.2913928,-78902.17379,3041.311697,750.2985175
0.91125,0.879329604,-0.032758025,-0.037528457,1.293273098,155.710906,64.4393275,55.26138868,-78885.99408,3024.404079,746.1273698
0.9115,0.848167351,-0.032395861,-0.015017581,1.233199823,155.7312736,64.43540979,55.26342582,-78890.46343,3027.713576,746.9438301
0.91175,0.907577709,0.051504325,0.059364318,1.205151184,155.7516413,64.46263909,55.27180703,-78908.65425,3044.746684,751.1459366
0.912,0.871870015,0.020640357,-0.042197569,1.250623878,155.772009,64.44802925,55.23097902,-78902.18012,3037.519587,749.3629953
0.91225,0.8338914,-0.038456406,-0.041061298,1.235532154,155.7923767,64.41364102,55.22976112,-78900.79445,3035.18884,748.7879948
0.9125,0.907086246,-0.010253892,0.044840567,1.260165045,155.8127444,64.40885678,55.27170905,-78900.71565,3034.288468,748.565871
0.91275,0.887443796,-0.01163112,-0.0115111,1.271399081,155.833112,64.41294854,55.26138329,-78885.11538,3017.434637,744.4079925
0.913,0.856207399,0.004178262,-0.010049621,1.215136744,155.8534797,64.42134143,55.22869426,-78894.07975,3025.560896,746.4127591
0.91325,0.877242071,0.011616463,-0.02636487,1.251900865,155.8738474,64.43083788,55.19510357,-78918.26926,3048.848015,752.1577445
0.9135,0.871450895,-0.000874809,-0.02487082,1.25096785,155.8942151,64.42977471,55.19532101,-78911.41445,3040.709868,750.1500451
0.91375,0.885474685,-0.019057619,0.024760916,1.24937062,155.9145827,64.42029958,55.21500168,-78890.71688,3018.980389,744.7893332
0.914,0.846407328,-0.055013371,-0.016297151,1.248325776,155.9349504,64.39876961,55.19151995,-78899.32538,3026.468904,746.6367666
0.91425,0.914571782,0.035328359,0.008706712,1.262683347,155.9553181,64.43743557,55.1787725,-78927.5026,3053.28133,753.2514534
0.9145,0.866054685,0.014593429,-0.012580337,1.223815421,155.9756858,64.45129954,55.1633344,-78902.29866,3027.183399,746.8130343
0.91475,0.870485649,0.013803294,-0.027089571,1.241458078,155.9960535,64.42167135,55.15822809,-78910.83105,3034.619895,748.6476348
0.915,0.864188001,-0.041083778,0.019015772,1.239937518,156.0164211,64.38555401,55.18271984,-78907.52142,3030.307245,747.5836942
0.91525,0.884082274,0.001801482,0.024411856,1.232056757,156.0367888,64.39688941,55.18752233,-78910.05803,3031.677812,747.9218163
0.9155,0.879719474,0.065390675,0.025329711,1.180981854,156.0571565,64.41407942,55.16606035,-78921.56855,3042.105707,750.4944016
0.91575,0.827996464,-0.050480575,-0.071307612,1.257339848,156.0775242,64.37835406,55.1329059,-78915.66815,3035.398458,748.839708
0.916,0.923559127,0.010673312,0.018678728,1.28539221,156.0978919,64.40571957,55.16333949,-78921.49191,3040.038077,749.9843126
0.91625,0.94230627,0.056191351,0.105211217,1.219971608,156.1182595,64.42798835,55.16474295,-78928.1035,3045.452274,751.3200074
0.9165,0.856505039,-0.041737331,-0.071670941,1.291993045,156.1386272,64.40404205,55.08664172,-78926.25724,3042.982684,750.7107539
0.91675,0.859181199,0.009564014,-0.02986548,1.230369069,156.1589949,64.43052213,55.0833553,-78925.39979,3041.049972,750.2339493
0.917,0.879566848,0.062451623,0.001118268,1.201295542,156.1793626,64.42998509,55.10901939,-78917.71284,3032.262201,748.0659864
0.91725,0.866478881,-0.057904272,0.037695654,1.245192835,156.1997303,64.35828268,55.13381195,-78923.14973,3036.695944,749.1598008
0.9175,0.87346543,-0.020933484,0.0328283,1.228621395,156.2200979,64.3492423,55.14015562,-78912.71384,3025.609726,746.4248055
0.91775,0.877051283,-0.024104497,-0.011539868,1.265635746,156.2404656,64.36764021,55.10277475,-78912.46397,3024.197009,746.076285
0.918,0.884262835,0.040108264,-0.005732581,1.227513815,156.2608333,64.38828536,55.08884003,-78936.62403,3047.252849,751.7642134
0.91825,0.873462838,-0.009785839,0.039269956,1.215899857,156.281201,64.37692612,55.08827975,-78942.21355,3051.807271,752.8877996
0.9185,0.873970379,0.03319136,0.01687988,1.200741249,156.3015687,64.38611356,55.06963919,-78943.19787,3051.878509,752.9053742
0.91875,0.818195197,-0.042849585,0.007936418,1.1834258,156.3219363,64.40094779,55.03359283,-78914.58313,3022.439437,745.642688
0.919,0.837835345,0.034082775,-0.049148962,1.199869525,156.342304,64.4366985,55.00642552,-78924.52429,3031.229061,747.8111082
0.91925,0.825108118,0.034557204,0.008022736,1.137234957,156.3626717,64.42050259,55.0306142,-78925.23433,3030.800552,747.7053941
0.9195,0.83145896,0.003473741,-0.007275893,1.178622598,156.3830394,64.35481134,55.0467723,-78936.03484,3040.363148,750.0645085
0.91975,0.801673087,-0.062230589,-0.007974943,1.185243929,156.403407,64.30162408,55.0568065,-78942.84929,3046.227133,751.5111667
0.92,0.830661059,0.008602044,0.008005461,1.162989086,156.4237747,64.32735657,55.07050452,-78922.11092,3024.575941,746.1697686
0.92025,0.820700282,-0.007749862,0.024616304,1.14940285,156.4441424,64.33278693,55.04757246,-78938.26445,3039.427631,749.8337143
0.9205,0.796868571,-0.008159076,-0.039197709,1.161051133,156.4645101,64.32773898,55.00612646,-78941.19402,3041.443587,750.3310551
0.92075,0.765816672,-0.006050517,-0.016549644,1.099084274,156.4848778,64.3230064,55.01766512,-78936.77544,3035.590098,748.8869862
0.921,0.815339273,-0.009863488,0.0357803,1.136114055,156.5052454,64.31425303,55.03974268,-78939.70728,3037.193476,749.282543
0.92125,0.807630737,-0.009550238,0.018222597,1.136539172,156.5256131,64.3038166,55.02045969,-78945.71464,3041.988501,750.4654866
0.9215,0.774648021,0.019710404,0.007877898,1.076107445,156.5459808,64.31700343,54.97994416,-78964.38061,3059.063128,754.6778361
0.92175,0.753861438,-0.008914603,-0.021674052,1.087862762,156.5663485,64.32219641,54.96183198,-78953.24166,3046.525959,751.5848878
0.922,0.783838747,-0.001558671,0.022241146,1.09427896,156.5867162,64.31733084,54.9879577,-78936.67093,3028.509739,747.1402455
0.92225,0.755516451,-0.022916919,-0.003681221,1.087524543,156.6070838,64.29424443,54.98213824,-78939.89636,3030.011621,747.510763
0.9225,0.774366533,-0.015291057,-0.048767075,1.141152352,156.6274515,64.284249,54.97478827,-78939.58057,3028.18373,747.0598183
0.92275,0.758632463,0.009949055,0.025422551,1.048028171,156.6478192,64.28070424,54.99565189,-78942.51527,3029.669879,747.4264546
0.923,0.766833151,-0.002291007,0.008781027,1.079961844,156.6681869,64.27811107,54.96647993,-78976.59635,3061.504775,755.2801959
0.92325,0.700594631,-0.009397601,-0.054189452,1.037205038,156.6885546,64.30344489,54.91680122,-78951.45711,3035.170382,748.7834412
0.9235,0.764531898,0.076757111,0.034073228,1.004204132,156.7089222,64.31734431,54.92324453,-78984.14301,3066.213323,756.4418055
0.92375,0.734864955,0.017463135,-0.019564065,1.041729106,156.7292899,64.25805212,54.9338357,-78970.95986,3051.500165,752.8120357
0.924,0.697510166,-0.092881813,-0.045336442,1.085726083,156.7496576,64.20538805,54.96163633,-78945.71163,3024.494173,746.149596
0.92425,0.756847125,0.017421815,0.074461849,1.00779612,156.7700253,64.22298965,54.99471044,-78965.55888,3042.14183,750.5033132
0.9245,0.69252901,-0.017231876,0.00819996,0.98626241,156.7903929,64.21692099,54.9546971,-78962.76569,3037.412986,749.3366968
0.92475,0.716164822,-0.007300965,-0.020239352,1.032405567,156.8107606,64.21654935,54.92452452,-78979.5023,3052.198941,752.9844253
0.925,0.737566862,0.016758804,0.01082921,1.023595151,156.8311283,64.22822743,54.93241575,-78976.19519,3047.336755,751.7849131
0.92525,0.728422954,0.029409075,-0.01372507,1.020423759,156.851496,64.22449896,54.92793973,-78974.80733,3044.233782,751.0194026
0.9255,0.685978874,-0.027163149,-0.024408131,1.006592684,156.8718637,64.18832403,54.92670414,-78961.0836,3028.995412,747.260062
0.92575,0.689929561,0.01280296,-0.003562645,0.969381095,156.8922313,64.17850966,54.94214219,-78976.29001,3042.271527,750.5353098
0.926,0.675451843,0.019381128,0.030570312,0.920014222,156.912599,64.17050869,54.93767957,-78980.20652,3044.49082,751.0828145
0.92625,0.679673267,-0.038675629,0.006937613,0.985230412,156.9329667,64.1493305,54.90720907,-78997.74907,3060.215848,754.9622147
0.9265,0.640639795,-0.002570504,-0.003220211,0.910096489,156.9533344,64.17129321,54.8964652,-78986.94009,3047.285621,751.7722983
0.92675,0.6743054,0.057579767,-0.023184221,0.934540047,156.9737021,64.18408123,54.90315787,-78979.16881,3037.611283,749.3856171
0.927,0.604008246,-0.008699346,0.000494295,0.860072209,156.9940697,64.1031152,54.9174066,-78987.6104,3043.988027,750.9587743
0.92725,0.667939029,-0.042481902,0.005425168,0.972582955,157.0144374,64.03175557,54.95650184,-79018.09766,3072.060274,757.8842614
0.9275,0.64464725,-0.033458532,0.055272672,0.902808436,157.0348051,64.03088468,54.99189712,-78984.14665,3035.978167,748.9827237
0.92775,0.644514863,-0.007161912,0.006097315,0.912378974,157.0551728,64.06202556,54.94532045,-78999.54517,3049.045331,752.2064227
0.928,0.603521658,0.010975124,-0.038796173,0.875306102,157.0755405,64.08715314,54.88218123,-79010.21325,3058.002948,754.4162871
0.92825,0.629893736,0.035716719,-0.03866799,0.89752671,157.0959081,64.10308441,54.87163831,-79005.57172,3051.435463,752.7960737
0.9285,0.65802761,0.023277212,0.033324928,0.890652832,157.1162758,64.0805288,54.90305474,-79021.30065,3064.803732,756.0940561
0.92875,0.642207621,0.042902127,0.049405307,0.842985143,157.1366435,64.04378108,54.93008739,-79014.33041,3056.060499,753.9370805
0.929,0.628560378,-0.046949572,-0.002919359,0.925753213,157.1570112,64.00110094,54.92198207,-79010.08146,3050.065392,752.458074
0.92925,0.646181605,-0.008549649,0.015207122,0.909596723,157.1773788,64.01239814,54.90823082,-79030.54537,3068.269922,756.949173
0.9295,0.648615797,0.040558544,0.039585221,0.860611883,157.1977465,64.04733366,54.88338417,-79026.9205,3062.390462,755.4986969
0.92975,0.570966363,0.01643961,-0.054534676,0.838921224,157.2181142,64.04063633,54.86259368,-78998.98155,3032.374158,748.0936065
0.93,0.60244539,0.003260334,-0.044751753,0.883284798,157.2384819,63.99984877,54.89397349,-79001.16382,3032.406202,748.1015116
0.93025,0.602473194,-0.01420493,-0.010792091,0.869711368,157.2588496,63.93643359,54.95187569,-79002.87611,3031.83901,747.9615842
0.9305,0.636351971,-0.032690419,0.05615724,0.890021097,157.2792172,63.88628035,54.9973572,-79014.99434,3042.248046,750.5295169
0.93075,0.61717088,0.011185663,0.030703885,0.843529835,157.2995849,63.8633088,54.97715482,-79044.7382,3069.790708,757.3243545
0.931,0.59300011,-0.04678829,-0.013564968,0.882243833,157.3199526,63.86356809,54.94194386,-79027.249,3050.718326,752.6191543
0.93125,0.627771562,0.039068986,-0.006275825,0.86639654,157.3403203,63.90485967,54.93690982,-79028.35002,3049.642415,752.3537247
0.9315,0.608881876,0.039431249,0.016267818,0.822193397,157.360688,63.90861478,54.93061164,-79026.01002,3045.197236,751.257089
0.93175,0.55347978,-0.004498598,-0.045300914,0.819477283,157.3810556,63.8698491,54.91998865,-79023.12833,3040.348688,750.060941
0.932,0.60529968,-0.026893324,0.012414588,0.86759774,157.4014233,63.83215646,54.94401275,-79040.62175,3055.82414,753.8787704
0.93225,0.588149578,0.005081688,0.028039385,0.808837838,157.421791,63.82840698,54.95480819,-79025.76985,3038.95025,749.7159432
0.9325,0.592505594,0.012566205,-0.011946114,0.838028888,157.4421587,63.83790385,54.93375694,-79043.20988,3054.183402,753.4739966
0.93275,0.630862684,0.023962937,0.026097696,0.856780339,157.4625264,63.8568595,54.9346633,-79030.50113,3040.085552,749.9960249
0.933,0.619995658,0.004040983,-0.014396899,0.884417341,157.482894,63.82781018,54.9192338,-79047.25352,3054.52436,753.5581115
0.93325,0.624999817,0.007297205,-0.027070109,0.898850832,157.5032617,63.79432703,54.93414242,-79046.98369,3052.454945,753.0475823
0.9335,0.649539428,-0.006003515,0.054465861,0.887415149,157.5236294,63.77149431,54.97084298,-79045.75963,3049.51388,752.3220147
0.93375,0.587371433,-0.022954133,-0.000738092,0.847858279,157.5439971,63.76219689,54.94841813,-79032.30653,3034.17633,748.5382064
0.934,0.644172771,-0.015533043,-0.014430966,0.9321866,157.5643647,63.78246968,54.92849918,-79047.9335,3047.923489,751.9296618
0.93425,0.64781279,0.033983832,0.011395878,0.884490075,157.5847324,63.8141006,54.9224374,-79053.83504,3052.133163,752.9681978
