strain,normal_stress_GPa,,,,Lx_angstrom,Ly_angstrom,Lz_angstrom,,,
0.76625,-0.190542106,-0.204632885,-0.181508888,0.028545899,110.6433444,62.58928122,45.88463743,-134758.3665,2247.426747,1108.925949
0.766875,-0.24004093,-0.16159498,-0.16736398,0.107093358,110.6824963,62.58420655,45.90164165,-134757.9924,2246.675318,1108.555179
0.7675,-0.012683917,0.120846992,0.26205222,0.33652543,110.7216482,62.58987676,45.94530987,-134761.2503,2249.475565,1109.936878
0.768125,-0.185026058,-0.101279478,-0.194392147,0.125583369,110.7608001,62.59008539,45.89711354,-134755.7627,2243.581752,1107.028751
0.76875,0.06173818,0.039245357,0.017021791,0.054766499,110.7999521,62.59647583,45.91109686,-134770.6895,2258.272866,1114.277645
0.769375,-0.026001868,0.127385497,0.130065916,0.218842459,110.839104,62.59011027,45.91773715,-134767.5197,2254.710555,1112.519928
0.77,-0.309624736,-0.070023939,-0.142498602,0.300985487,110.8782559,62.58072778,45.89229659,-134773.3039,2260.667549,1115.45923
0.770625,-0.176563755,-0.054673929,0.07403443,0.30695671,110.9174078,62.58240974,45.91013958,-134761.6138,2248.469257,1109.440345
0.77125,-0.291861752,0.128831008,0.025128973,0.536860904,110.9565598,62.59836495,45.89750811,-134762.8145,2249.296539,1109.848543
0.771875,-0.160481769,-0.152156934,-0.079827333,0.108655475,110.9957117,62.58835365,45.88616117,-134763.4928,2249.63224,1110.014184
0.7725,-0.110104487,0.004300137,0.047561457,0.199545759,111.0348636,62.58918634,45.89657908,-134754.3978,2240.394069,1105.455883
0.773125,0.072490416,0.230340371,0.133615157,0.194957968,111.0740156,62.60398303,45.90331418,-134791.4584,2277.095596,1123.565162
0.77375,0.023991751,-0.195965703,-0.0875944,0.269401355,111.1131675,62.56943227,45.88790024,-134789.5267,2275.195623,1122.627676
0.774375,0.044170118,0.212497764,0.04714047,0.235978928,111.1523194,62.60969531,45.8927454,-134785.2205,2270.825759,1120.471496
0.775,0.302646943,-0.043234161,0.081225255,0.429128708,111.1914713,62.57437982,45.9105861,-134749.9549,2236.194658,1103.383809
0.775625,-0.003992292,0.138705973,0.019151655,0.187594434,111.2306233,62.57699265,45.89764916,-134797.342,2283.193292,1126.573889
0.77625,0.088577612,-0.043282541,0.002215742,0.164059642,111.2697752,62.57248252,45.90318006,-134755.1643,2241.658539,1106.079798
0.776875,0.192389941,-0.067119683,-0.006001894,0.332325066,111.3089271,62.58115332,45.88603374,-134754.5961,2241.195591,1105.851371
0.7775,0.061058057,-0.002384635,-0.11729842,0.221452446,111.348079,62.60215261,45.86243557,-134763.7989,2250.468956,1110.427037
0.778125,0.245559194,-0.021894571,0.038478906,0.343596738,111.387231,62.58825479,45.87366362,-134762.0895,2248.8302,1109.618442
0.77875,0.101309289,0.060004179,-0.03058787,0.165257048,111.4263829,62.60618927,45.86415178,-134753.6678,2240.614918,1105.564855
0.779375,0.217960974,-0.015002654,0.062452933,0.290609998,111.4655348,62.60524994,45.87246147,-134760.2745,2247.191711,1108.809978
0.78,0.015984347,-0.064394626,-0.141933907,0.193419995,111.5046867,62.59201858,45.86913701,-134782.619,2269.242133,1119.690104
0.780625,0.212011198,0.06510366,0.177694705,0.188245026,111.5438387,62.57952151,45.8982387,-134755.8789,2242.490361,1106.490237
0.78125,0.006506618,-0.042974279,-0.137768457,0.179581717,111.5829906,62.59834581,45.87377512,-134741.6484,2228.478086,1099.576295
0.781875,0.110099042,0.079697959,-0.013296436,0.157475799,111.6221425,62.58492757,45.89172742,-134765.4948,2251.964087,1111.164765
0.7825,0.15035097,0.031055947,0.133851344,0.158336457,111.6612944,62.58799606,45.90292965,-134769.2801,2255.513385,1112.916061
0.783125,-0.067714539,0.064596208,-0.061573878,0.182928215,111.7004464,62.60717683,45.87934711,-134793.0587,2278.909973,1124.460412
0.78375,0.019217437,-0.171923494,-0.029640652,0.243241394,111.7395983,62.5801276,45.89593157,-134776.1487,2261.820795,1116.028265
0.784375,0.005179374,0.12010437,0.042637332,0.143568783,111.7787502,62.62181451,45.8827755,-134766.3501,2251.876154,1111.121377
0.785,-0.265491185,-0.028326619,-0.059896616,0.315456531,111.8179022,62.59403636,45.8888507,-134768.8537,2253.856666,1112.098602
0.785625,-0.260228254,-0.132804555,0.00801359,0.328664322,111.8570541,62.56629386,45.91893017,-134759.3286,2244.129218,1107.298882
0.78625,-0.351969226,0.119559909,-0.037940173,0.588013814,111.896206,62.61458991,45.89009375,-134762.0994,2246.406651,1108.422613
0.786875,-0.185153146,0.13239278,0.04020115,0.400149059,111.9353579,62.60036126,45.89319522,-134775.1322,2258.691267,1114.484092
0.7875,-0.153568064,-0.060255777,0.000405078,0.189985922,111.9745099,62.58178421,45.89647761,-134768.3002,2251.716723,1111.042711
0.788125,-0.154220411,0.25978101,0.024308728,0.508642336,112.0136618,62.61396705,45.89149632,-134763.6335,2246.833784,1108.63337
0.78875,-0.056984464,-0.088032363,-0.019037398,0.084641935,112.0528137,62.58319747,45.9014964,-134754.5172,2237.665589,1104.109596
0.789375,-0.114635778,-0.003477181,-0.093833723,0.144752423,112.0919656,62.59568489,45.89625501,-134768.1333,2251.079562,1110.728323
0.79,0.011248995,0.079182213,0.125674882,0.140960186,112.1311176,62.59295759,45.91659491,-134772.4643,2255.086144,1112.705251
0.790625,-0.097954457,-0.243029892,-0.078268825,0.220410106,112.1702695,62.56107415,45.90269921,-134759.9431,2242.547853,1106.518604
0.79125,-0.071537202,0.161089206,0.09551034,0.293803531,112.2094214,62.61294662,45.89934139,-134761.3529,2243.911976,1107.19169
0.791875,-0.062640837,-0.1014402,-0.113736011,0.065324531,112.2485733,62.5859227,45.87362274,-134753.2554,2235.762491,1103.170569
0.7925,0.138236292,-0.081444765,-0.028673925,0.280897755,112.2877253,62.60084214,45.87450063,-134756.8473,2239.1805,1104.857084
0.793125,0.173202194,-0.010804909,-0.068045678,0.308764725,112.3268772,62.59599159,45.86632544,-134766.1957,2248.676044,1109.542378
0.79375,-0.022140922,-0.07000911,-0.075775901,0.072120249,112.3660291,62.57954987,45.88560416,-134770.3785,2252.810486,1111.582395
0.794375,0.203865529,-0.04178047,0.019801273,0.313071746,112.4051811,62.57806262,45.89586903,-134776.8666,2259.396017,1114.83183
0.795,0.237275584,0.19663976,0.0396402,0.255655779,112.444333,62.61028099,45.8659975,-134758.7432,2241.417466,1105.960848
0.795625,0.266759923,0.047981895,-0.00849877,0.356119698,112.4834849,62.58745012,45.88764125,-134759.7245,2242.467216,1106.478816
0.79625,0.234864159,-0.022985966,0.119682126,0.316398123,112.5226368,62.58564844,45.90944465,-134759.1346,2242.082076,1106.28878
0.796875,0.036123116,-0.161329285,-0.228564516,0.336997877,112.5617888,62.57929678,45.86613481,-134763.3771,2246.542527,1108.489657
0.7975,0.233529548,0.022225919,-0.008323823,0.322607445,112.6009407,62.58666542,45.87613044,-134763.191,2246.595485,1108.515788
0.798125,0.341489504,0.006782749,0.085242005,0.428774121,112.6400926,62.59411193,45.88369028,-134769.8158,2253.221596,1111.785246
0.79875,-0.109887788,-0.063574097,-0.157908015,0.115541284,112.6792445,62.58519274,45.87385487,-134774.0115,2257.95403,1114.120324
0.799375,-0.001183127,0.159245791,0.17015333,0.234973602,112.7183965,62.59439218,45.91181773,-134764.2662,2248.452307,1109.431982
0.8,0.032769088,-0.041624226,0.003290759,0.091764334,112.7575484,62.58780787,45.90268838,-134759.241,2243.427446,1106.952613
0.800625,-0.014885137,-0.078625366,-0.056700286,0.079322334,112.7967003,62.59197812,45.89111898,-134754.9813,2239.520089,1105.024644
0.80125,-0.153591846,0.023675858,-0.032125622,0.222017314,112.8358522,62.57961697,45.90283144,-134755.7459,2240.245012,1105.382336
0.801875,-0.204663927,0.009492853,0.087714134,0.370764921,112.8750042,62.57052638,45.91542665,-134759.2929,2243.244561,1106.862374
0.8025,-0.319027541,0.09892027,-0.024912624,0.525850304,112.9141561,62.58420723,45.89987152,-134781.4287,2265.194563,1117.69295
0.803125,-0.168484466,-0.143673859,0.038588452,0.276973482,112.953308,62.57301097,45.91767216,-134766.7832,2250.414267,1110.400053
0.80375,-0.339542237,-0.024668179,-0.087515548,0.408182454,112.99246,62.60281337,45.90675494,-134773.9989,2257.141971,1113.719638
0.804375,-0.130617749,-0.097329598,-0.017484372,0.142416719,113.0316119,62.59349117,45.90475198,-134767.581,2250.600345,1110.491867
0.805,-0.149264972,0.019003143,-0.026564159,0.213180738,113.0707638,62.59794881,45.90511313,-134768.3691,2250.94085,1110.659879
0.805625,-0.113523591,-0.132606985,-0.055038131,0.099003294,113.1099157,62.58245489,45.9041198,-134754.7523,2237.472304,1104.014226
0.80625,-0.277947678,0.210795135,0.065813631,0.614866662,113.1490677,62.62231178,45.90939383,-134757.1162,2239.358182,1104.944756
0.806875,-0.273132331,-0.264139939,-0.082216842,0.263866633,113.1882196,62.5514261,45.90511131,-134768.2564,2250.011817,1110.201476
0.8075,-0.200082795,-0.038200308,-0.065614679,0.212224319,113.2273715,62.59371731,45.88789559,-134764.8797,2246.370458,1108.404755
0.808125,-0.070142308,0.125390373,0.065553767,0.245411641,113.2665234,62.61210394,45.89826801,-134752.8793,2234.314555,1102.456128
0.80875,-0.013510803,-0.241833127,-0.087141478,0.285450637,113.3056754,62.56804853,45.89236311,-134769.9124,2250.902167,1110.640792
0.809375,-0.064786709,0.032359777,-0.073349669,0.14382368,113.3448273,62.60245441,45.87822698,-134768.2719,2249.390955,1109.895129
0.81,0.3006442,0.058972034,0.2202758,0.301468773,113.3839792,62.58652167,45.89518243,-134777.3472,2258.467315,1114.37359
0.810625,0.175492419,0.040629181,-0.005985285,0.230857442,113.4231311,62.61982759,45.87155442,-134764.0416,2245.149087,1107.802106
0.81125,0.066868666,-0.123988647,-0.133843476,0.277144358,113.4622831,62.60285922,45.85263467,-134764.9398,2246.437522,1108.437846
0.811875,0.145775944,0.030919396,0.0888554,0.140671801,113.501435,62.59014745,45.88313753,-134765.2712,2246.70688,1108.570752
0.8125,0.233508637,0.0698633,0.042934578,0.252632983,113.5405869,62.61386072,45.86945472,-134761.1691,2242.945858,1106.714988
0.813125,0.266928871,-0.147750323,-0.08368767,0.546804185,113.5797388,62.6025937,45.86039031,-134769.1577,2250.89724,1110.638361
0.81375,0.14696336,-0.023546072,-0.016305746,0.236183593,113.6188908,62.59120959,45.87747849,-134780.7003,2262.926156,1116.573672
0.814375,0.295084979,0.0663556,0.149376839,0.283620375,113.6580427,62.58566181,45.8912579,-134770.5416,2253.110526,1111.730441
0.815,0.27532903,-0.112920227,-0.112144293,0.548519521,113.6971946,62.57450834,45.86563846,-134761.7316,2244.577582,1107.520113
0.815625,-0.01712762,-0.186471246,-0.179000863,0.234384336,113.7363466,62.57135817,45.87225698,-134749.3114,2232.533159,1101.577151
0.81625,0.343296435,0.029412471,0.160810171,0.3861214,113.7754985,62.58809577,45.90065016,-134770.9485,2254.602965,1112.466841
0.816875,-0.005522097,0.080834266,-0.098076649,0.219164053,113.8146504,62.60462159,45.87427321,-134761.5146,2245.289706,1107.87149
0.8175,0.095482055,0.008528762,0.14526417,0.169516093,113.8538023,62.58485068,45.90911044,-134780.7678,2264.706063,1117.451915
0.818125,0.140313998,-0.024837899,-0.020057441,0.230254208,113.8929543,62.60613285,45.87910142,-134760.7504,2245.036959,1107.746779
0.81875,-0.165321934,-0.043375471,-0.229920102,0.232040433,113.9321062,62.60491556,45.84602685,-134770.0543,2254.106445,1112.221848
0.819375,0.073779688,-0.129535056,0.149275244,0.353230304,113.9712581,62.56376829,45.91005607,-134758.7598,2242.7239,1106.605469
0.82,-0.175814853,-0.059657961,-0.138861252,0.145365586,114.01041,62.58850539,45.88777185,-134764.581,2248.2638,1109.338968
0.820625,-0.099006758,0.008554665,0.010262233,0.153336519,114.049562,62.58899054,45.90569863,-134772.69,2255.760924,1113.038202
0.82125,0.068327333,0.011129627,0.108218309,0.119536939,114.0887139,62.58746682,45.9153606,-134766.5135,2249.509789,1109.953764
0.821875,-0.281748388,0.026416897,-0.171977951,0.382591044,114.1278658,62.59840944,45.8815535,-134770.0417,2252.909611,1111.631306
0.8225,-0.236453422,0.225070958,0.157074669,0.610321725,114.1670177,62.61184844,45.93347164,-134780.9843,2263.290593,1116.753493
0.823125,-0.213104347,-0.12908109,-0.092584205,0.151383735,114.2061697,62.58740083,45.9180878,-134752.8143,2234.864093,1102.727281
0.82375,-0.116852995,-0.131315067,-0.173723641,0.07240103,114.2453216,62.58691756,45.88487056,-134774.606,2256.349359,1113.328547
0.824375,0.107941919,0.224487661,0.201739077,0.151321892,114.2844735,62.60297191,45.90935902,-134761.7311,2243.360768,1106.919713
0.825,-0.235995362,-0.163889364,-0.182342999,0.091751771,114.3236255,62.57421336,45.89300699,-134766.5002,2247.776749,1109.098647
0.825625,-0.184894998,-0.271041133,-0.087430584,0.225018449,114.3627774,62.57245271,45.9118574,-134760.5362,2241.931283,1106.214376
0.82625,-0.162151767,0.229833298,0.096971465,0.488312818,114.4019293,62.61105896,45.91064521,-134761.907,2243.017229,1106.750204
0.826875,-0.205907392,-0.145548686,-0.057143622,0.183273805,114.4410812,62.58358565,45.90140558,-134766.951,2247.97967,1109.198773
0.8275,-0.191066153,0.013650088,0.040557457,0.3102938,114.4802332,62.59246603,45.90693835,-134787.6651,2268.296056,1119.22329
0.828125,-0.161350973,0.023810949,-0.03603034,0.231454484,114.5193851,62.60366442,45.8947614,-134747.7274,2228.403945,1099.539713
0.82875,-0.010030775,-0.00248112,0.004420248,0.017704753,114.558537,62.58637822,45.89646471,-134758.9841,2239.70559,1105.116174
0.829375,0.124043821,0.007875979,0.061662841,0.142405691,114.5976889,62.57912424,45.8975894,-134777.3095,2257.6334,1113.962119
0.83,0.199172546,-0.144756227,-0.149192206,0.489555593,114.6368409,62.58436819,45.87457116,-134769.3248,2249.963124,1110.177449
0.830625,0.201046519,0.086496884,0.070213534,0.174654047,114.6759928,62.59861826,45.89495194,-134761.41,2241.982786,1106.239789
0.83125,0.139768846,-0.034945429,0.103756843,0.22596518,114.7151447,62.5769297,45.89943416,-134773.3723,2254.068549,1112.203149
0.831875,0.036444731,0.005482193,-0.055662071,0.114808374,114.7542966,62.5939584,45.88577804,-134779.898,2261.176031,1115.710125
0.8325,0.242991944,0.051245432,0.132598543,0.235736626,114.7934486,62.58887881,45.89166576,-134786.8123,2268.044685,1119.099258
0.833125,0.183164211,-0.051111159,-0.098724973,0.369612684,114.8326005,62.57719922,45.87457647,-134762.7086,2244.15957,1107.313858
0.83375,0.163539584,0.080906862,0.036612594,0.157799269,114.8717524,62.58205229,45.87338641,-134775.5407,2257.180531,1113.738664
0.834375,0.245549268,-0.021466176,0.048151397,0.339278313,114.9109043,62.57822051,45.87755045,-134745.1008,2227.155194,1098.923554
0.835,0.214155667,0.019204765,-0.076046109,0.362347421,114.9500563,62.60385377,45.86485242,-134767.8685,2250.137513,1110.263496
0.835625,0.242814367,-0.079363978,-0.021575743,0.420761805,114.9892082,62.59429345,45.87589962,-134766.7409,2248.94943,1109.677272
0.83625,0.055429167,-0.004156169,-0.022077969,0.099392953,115.0283601,62.60225246,45.88182917,-134758.0094,2240.834647,1105.673274
0.836875,0.005137987,-0.158349107,-0.123409157,0.210886695,115.0675121,62.58371208,45.88288736,-134767.702,2250.575556,1110.479636
0.8375,0.010415447,-0.012423049,0.087493195,0.128241304,115.106664,62.58361696,45.91270095,-134758.9341,2241.774046,1106.136792
0.838125,-0.003663033,0.104425736,0.071252497,0.13563179,115.1458159,62.58538398,45.89872478,-134759.5197,2242.485102,1106.487641
0.83875,0.028213864,-0.058320018,0.000916157,0.108361441,115.1849678,62.59028517,45.87473278,-134765.2766,2248.118014,1109.267035
0.839375,0.201775738,0.127145889,0.088994292,0.140516238,115.2241198,62.60865819,45.87419581,-134759.1282,2242.166258,1106.330317
0.84,0.074432041,0.023698515,0.018164782,0.075963921,115.2632717,62.6058239,45.88198759,-134757.5957,2240.820948,1105.666514
0.840625,0.010292322,-0.04160934,-0.033728069,0.068510523,115.3024236,62.60642404,45.88663922,-134779.2012,2262.231231,1116.230782
0.84125,-0.017761402,0.096844618,0.073973026,0.148569361,115.3415755,62.62102993,45.89210988,-134772.4124,2255.264664,1112.793337
0.841875,-0.162418229,0.038817787,-0.004181962,0.259583568,115.3807275,62.59543004,45.89760552,-134775.4793,2258.073561,1114.179304
0.8425,-0.396259582,-0.070957141,-0.047188477,0.477741838,115.4198794,62.58779783,45.92039671,-134754.4423,2236.830747,1103.697668
0.843125,-0.337626673,0.127216275,-0.010179667,0.584959959,115.4590313,62.60813542,45.90814688,-134766.0856,2248.291092,1109.352435
0.84375,-0.299669769,-0.109271095,-0.085918853,0.287204521,115.4981832,62.58481241,45.90412108,-134788.7452,2270.197375,1120.161439
0.844375,-0.161925574,0.084368425,0.040319137,0.321720372,115.5373352,62.58508747,45.90244872,-134783.4755,2264.672867,1117.435535
0.845,-0.056972247,0.170550603,0.079015996,0.280424738,115.5764871,62.59977464,45.90721969,-134760.5007,2241.435164,1105.969581
0.845625,0.01376303,-0.393262473,-0.078719538,0.52264715,115.615639,62.55132469,45.90643136,-134747.4032,2228.538778,1099.606242
0.84625,-0.050807394,0.106278141,-0.098727144,0.262677244,115.654791,62.61253104,45.86383937,-134771.0027,2251.515996,1110.943668
0.846875,0.018323821,0.292842471,0.201284223,0.342371013,115.6939429,62.62217468,45.89886503,-134775.7818,2256.086802,1113.198996
0.8475,-0.013295503,-0.360957341,-0.073481198,0.455119329,115.7330948,62.55523742,45.90175049,-134771.1862,2251.440242,1110.906289
0.848125,-0.039065747,0.200340241,0.044595575,0.297608544,115.7722467,62.63707236,45.88519854,-134777.8774,2257.903085,1114.095187
0.84875,-0.04528944,-0.021031109,0.054677654,0.127725108,115.8113987,62.59565668,45.91164015,-134765.5568,2245.460527,1107.955777
0.849375,0.048772445,-0.173064697,-0.089274527,0.274389279,115.8505506,62.57649102,45.901143,-134782.9772,2262.542896,1116.384564
0.85,0.206204623,0.062116648,0.043937448,0.217766994,115.8897025,62.60730851,45.8923914,-134758.8735,2238.76743,1104.653267
0.850625,0.27081519,0.121982391,0.08909429,0.237182028,115.9288544,62.60072164,45.89219879,-134768.1334,2248.016408,1109.2169
0.85125,0.141867036,-0.120456205,-0.138836227,0.38463701,115.9680064,62.59023576,45.87120934,-134754.4099,2234.785784,1102.688642
0.851875,0.241575031,0.094411673,0.117946797,0.193635989,116.0071583,62.60217515,45.8896533,-134764.1426,2244.725241,1107.592971
0.8525,0.165009356,0.078652343,0.039071372,0.157748416,116.0463102,62.58927749,45.89389301,-134763.3647,2244.047989,1107.258802
0.853125,0.047335628,-0.164622955,-0.103552247,0.267251237,116.0854621,62.58055561,45.88219364,-134747.5833,2229.046325,1099.856676
0.85375,0.10227629,0.075768198,0.052719858,0.06074327,116.1246141,62.59430257,45.89179182,-134755.1341,2236.69406,1103.630224
0.854375,0.094430106,0.040464276,0.061570219,0.066614893,116.163766,62.59198708,45.87812579,-134756.108,2237.927835,1104.238993
0.855,-0.061669882,0.021592934,-0.080635459,0.13320298,116.2029179,62.59529946,45.88231805,-134756.1167,2238.270748,1104.408194
0.855625,-0.071324695,-0.12052884,-0.006678946,0.139863931,116.2420699,62.5678172,45.91594092,-134775.0095,2257.239292,1113.767658
0.85625,-0.152350855,0.022648896,-0.069067503,0.214412984,116.2812218,62.59355995,45.89226369,-134785.9928,2268.079762,1119.116566
0.856875,-0.097758665,0.114834765,0.017690487,0.260694235,116.3203737,62.6033466,45.90584215,-134761.0608,2243.013294,1106.748262
0.8575,0.006730598,-0.02254953,0.10580071,0.164760424,116.3595256,62.58571314,45.91207072,-134763.8144,2245.648071,1108.048314
0.858125,-0.147035461,0.169441663,0.042041295,0.390049539,116.3986776,62.63042564,45.90007454,-134779.9673,2261.793728,1116.014909
0.85875,-0.239724776,-0.11724996,-0.015507085,0.275000484,116.4378295,62.5824355,45.91369599,-134775.5888,2257.185348,1113.741041
0.859375,-0.045433065,0.028515477,0.1144792,0.196035918,116.4769814,62.59773575,45.91358311,-134762.2532,2243.618715,1107.046989
0.86,-0.035357707,0.054603358,0.003686103,0.110498774,116.5161333,62.61034456,45.88034169,-134776.5474,2257.801883,1114.045252
0.860625,-0.053171391,-0.142494298,-0.128150973,0.117500002,116.5552853,62.58374703,45.87537665,-134763.9932,2245.169366,1107.812112
0.86125,-0.035069567,0.162855361,0.175963808,0.289622502,116.5944372,62.59129914,45.90326775,-134760.0902,2241.419814,1105.962007
0.861875,-0.224982419,-0.098597101,-0.209951171,0.16911214,116.6335891,62.60160098,45.87138955,-134761.4024,2242.814959,1106.6504
0.8625,0.086305169,-0.105878553,0.05756733,0.253919285,116.672741,62.58438451,45.89080117,-134765.9835,2246.989316,1108.710112
0.863125,-0.044156523,0.151466911,0.105862839,0.250707136,116.711893,62.63046075,45.89584381,-134756.1978,2237.350358,1103.954055
0.86375,-0.160004987,-0.297098401,-0.25624928,0.17241293,116.7510449,62.57437171,45.87374372,-134774.6452,2255.538775,1112.928589
0.864375,-0.014008606,0.083887137,0.153159443,0.205736203,116.7901968,62.60220114,45.91203074,-134774.1717,2254.906516,1112.616619
0.865,0.097713407,0.047314206,0.036898562,0.079668127,116.8293487,62.59685796,45.89482725,-134761.3114,2242.285366,1106.389088
0.865625,-0.075036815,-0.251450987,-0.244679155,0.244839419,116.8685007,62.58969938,45.8741381,-134758.5714,2239.877254,1105.200876
0.86625,0.242106096,0.019711905,0.059551908,0.290469333,116.9076526,62.59269626,45.88020253,-134785.0826,2266.530682,1118.352219
0.866875,0.254960106,0.117947887,0.069270756,0.235843901,116.9468045,62.61995843,45.88051601,-134758.0022,2240.156901,1105.33886
0.8675,0.050819946,-0.117747494,-0.104338643,0.229497205,116.9859565,62.58688116,45.87005227,-134776.1181,2258.656543,1114.466958
0.868125,0.204870396,0.051289734,0.17105326,0.197671244,117.0251084,62.57861563,45.89981449,-134767.5714,2250.234401,1110.311303
0.86875,0.206685979,0.128156468,0.059440529,0.180471569,117.0642603,62.6040358,45.87212549,-134769.8931,2252.673995,1111.515048
0.869375,-0.07195312,-0.273211006,-0.245344967,0.267106693,117.1034122,62.56834908,45.86964818,-134739.7668,2223.167335,1096.955863
0.87,0.134892964,0.221647003,0.202685514,0.11172122,117.1425642,62.60407903,45.90440308,-134770.6657,2253.950027,1112.144668
0.870625,0.087390099,-0.029827904,-0.149123986,0.28967314,117.1817161,62.6078645,45.86757113,-134760.4925,2243.8866,1107.179169
0.87125,0.129975682,-0.133565749,-0.036846807,0.326555329,117.220868,62.568223,45.88257312,-134776.5549,2260.120667,1115.189387
0.871875,0.209790725,0.299096041,0.252990923,0.109395514,117.2600199,62.61545566,45.89682808,-134768.3314,2252.045143,1111.20476
0.8725,-0.11219348,-0.250525336,-0.340889141,0.282140081,117.2991719,62.5853779,45.8562379,-134758.356,2242.366699,1106.429219
0.873125,-0.024925435,-0.118011247,-0.013973184,0.140031564,117.3383238,62.57365161,45.9023636,-134766.2599,2250.227181,1110.30774
0.87375,0.015645861,0.118759266,0.041622182,0.131366941,117.3774757,62.60225587,45.89670582,-134774.867,2258.751062,1114.513596
0.874375,-0.091442459,-0.043553942,0.024784615,0.143081101,117.4166276,62.5759464,45.90462105,-134753.419,2237.190601,1103.875227
0.875,0.033007311,0.119015008,0.149469249,0.147946503,117.4557796,62.58408332,45.91371553,-134783.0712,2266.661502,1118.416768
0.875625,-0.152031639,0.110556111,-0.029320678,0.321831979,117.4949315,62.59247159,45.88818175,-134771.4393,2254.968707,1112.647306
0.87625,-0.092284724,-0.079720092,0.063300502,0.211706219,117.5340834,62.57459975,45.91177309,-134771.9064,2255.124365,1112.72411
0.876875,-0.185692382,-0.139224235,-0.160410201,0.056985284,117.5732354,62.59152549,45.88174077,-134773.7347,2257.006815,1113.652949
0.8775,-0.053015377,0.108149945,0.023700744,0.197462126,117.6123873,62.61380104,45.90008546,-134757.6067,2241.005406,1105.757529
0.878125,0.030773201,-0.052212873,0.127710587,0.220581044,117.6515392,62.57056441,45.9196161,-134772.7026,2256.039213,1113.175515
0.87875,-0.18882512,-0.023525541,-0.207447749,0.247988169,117.6906911,62.60094246,45.88728058,-134762.7625,2246.193722,1108.31755
0.879375,-0.09339776,-0.070383012,0.007927421,0.13011147,117.7298431,62.5960235,45.91213667,-134739.7399,2223.083828,1096.914659
0.88,-0.091495475,0.056061379,0.003694969,0.183238879,117.768995,62.58891561,45.89779147,-134774.3397,2257.52386,1113.90807
0.880625,-0.162850384,-0.036932895,-0.010378828,0.199519192,117.8081469,62.58517307,45.90969426,-134761.4423,2244.520496,1107.491946
0.88125,-0.196311048,-0.099806292,-0.018496594,0.218042233,117.8472988,62.5729323,45.9055646,-134781.2162,2264.273481,1117.23847
0.881875,-0.178590398,0.121730339,-0.064375271,0.371312454,117.8864508,62.61041489,45.88576452,-134768.0164,2251.139388,1110.757842
0.8825,-0.086376576,0.021526018,0.095180641,0.223676097,117.9256027,62.56856009,45.90658117,-134778.4014,2261.242392,1115.742869
0.883125,-0.003563263,-0.004308798,0.026107309,0.042497509,117.9647546,62.59766028,45.90455281,-134770.1971,2253.187067,1111.768208
0.88375,-0.037622804,-0.153894728,-0.209281781,0.214601235,118.0039065,62.58976257,45.87361823,-134772.914,2255.81132,1113.063068
0.884375,0.242569808,0.173356953,0.292008495,0.145989012,118.0430585,62.58604444,45.92450443,-134759.3752,2242.43127,1106.46108
0.885,-0.071649607,0.003943381,-0.137292057,0.173120421,118.0822104,62.59163621,45.86456033,-134761.1935,2244.451753,1107.458027
0.885625,0.121639578,-0.037028964,0.050901323,0.194708351,118.1213623,62.58155325,45.88612297,-134757.4789,2240.235667,1105.377725
0.88625,0.209352001,0.062472344,0.233726848,0.226927018,118.1605143,62.5717299,45.90821421,-134769.6798,2252.647403,1111.501927
0.886875,-0.054398854,-0.10971146,-0.242076969,0.236226982,118.1996662,62.59053973,45.8528223,-134785.8078,2269.072424,1119.606366
0.8875,0.275939994,0.159876017,0.223647727,0.142380332,118.2388181,62.60746687,45.88928325,-134771.9609,2255.40155,1112.860879
0.888125,0.183967912,0.062376476,0.025402687,0.203210406,118.27797,62.61134611,45.87517328,-134775.3527,2258.81529,1114.545287
0.88875,0.119051269,-0.20074408,-0.148803478,0.420372522,118.317122,62.58918979,45.87235555,-134756.7244,2240.94332,1105.726895
0.889375,0.261176799,0.069857013,0.129397696,0.239820945,118.3562739,62.5922266,45.89671188,-134764.9504,2248.99041,1109.697492
0.89,0.092286023,0.07705138,0.011196526,0.105567337,118.3954258,62.59865801,45.88154654,-134762.6793,2247.006411,1108.718547
0.890625,0.177085113,-0.100139814,-0.065978209,0.370270784,118.4345777,62.58114898,45.86023383,-134771.2869,2255.83507,1113.074787
0.89125,0.116790058,-0.074942054,-0.039108339,0.249698955,118.4737297,62.59129608,45.87472257,-134760.7107,2245.440296,1107.945794
0.891875,0.243349476,-0.10162434,0.019437845,0.428718328,118.5128816,62.5807054,45.87506347,-134766.8379,2251.642287,1111.005982
0.8925,0.230104155,0.179512165,0.103062728,0.15666394,118.5520335,62.62854817,45.87903985,-134778.5452,2263.33846,1116.777111
0.893125,-0.129775229,-0.009450758,-0.023784535,0.160989015,118.5911854,62.58308931,45.88763769,-134759.8643,2244.952736,1107.705222
0.89375,-0.066648621,-0.030346102,0.031523784,0.121587732,118.6303374,62.59005128,45.9062928,-134769.323,2254.371753,1112.352756
0.894375,-0.269733103,-0.114320094,-0.187339016,0.190456694,118.6694893,62.58877761,45.88441497,-134768.361,2253.449359,1111.897628
0.895,-0.011126324,0.023976964,0.167308794,0.231549877,118.7086412,62.59162364,45.92986586,-134766.9844,2251.914665,1111.140379
